id,group,groups,class,last_post,age_d,posts_24h,boots_24h,fwVer,fwVerTi,tiUartVer,bBootCount,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,VddAdc,deviceState,failedCal,tiError,tiRecoveryExhausted,tiParked,sfProbeHeld,radioOveruseCnt,meterVal,tiBootCnt
58924fe0-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/25 04:04,292.2,0,,10215,102,,68,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,33688.711,
50d06170-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,10/09 03:27,339.3,0,,10216,102,,31,36,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,2142,
4fae4fa0-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,02/10 21:55,214.5,0,,10216,0,,1,12,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,4,5323,
4f9374a0-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,10/28 05:19,320.2,0,,10216,102,,26,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,2,23787.229,
4ed099d0-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/17 02:38,300.3,0,,10292,159,,33,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,53410.117,
4d03f020-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,09/15 06:11,363.2,0,,10268,149,,44,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,72690.469,
4cedf720-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,10/12 19:36,335.6,0,,10216,102,,36,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,2,45019.781,
4c18a5c0-c78b-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,08/04 11:08,39.9,0,,16185,314,314,41,4,0,0,1,3659,Not Metering,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,90
d51d7390-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,02/06 13:47,218.8,0,,10215,0,,1,12,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,4,241,
d1e21eb0-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/03 08:48,437.0,0,,10253,137,,36,6,,,,,Not Metering,,No signal detected in upstream channel.,,,,4,1789,
c3197b80-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,09/25 06:33,353.1,0,,10216,102,,32,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,1705.315,
c2df31a0-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/16 16:54,300.7,0,,10292,159,,32,4,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,43351.078,
c20ffac0-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,05/21 22:55,114.5,0,,16022,260,,15,6,,0,,3621,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,847,
c193ecf0-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/13 12:48,426.9,0,,10216,102,,31,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,3,4182.829,
bf181780-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,02/06 14:48,218.8,0,,10345,194,,3,6,,0,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,3,2082,
beffd490-c746-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,09/16 05:14,362.2,0,,10268,149,,45,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,6233,
bcfe6f00-c735-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/26 06:07,414.2,0,,10253,137,,35,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,11467,
bc928dd0-c735-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/16 03:34,424.3,0,,10253,137,,34,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,380,
ba69ba60-c735-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/26 03:03,291.2,0,,10268,149,,37,4,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,33300.273,
b9e436b0-c735-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,12/10 07:43,277.1,0,,10300,159,,42,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,2,68184.672,
b96a99e0-c735-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/31 01:58,409.3,0,,10253,137,,35,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,41268,
feb299d0-c730-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,02/13 12:36,211.8,0,,10216,102,,1,12,,0,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,10,57638,
fe68e6a0-c730-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/06 02:43,311.3,0,,10216,102,,1,12,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,38683.184,
fc2c8b30-c730-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/26 12:05,413.9,0,,10216,102,,35,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,2,256845.969,
fbecc310-c730-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,09/13 02:41,365.3,0,,10268,149,,40,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,118434.766,
6f108e70-c728-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,08/05 12:51,403.9,0,,10216,102,,35,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,3,182231.641,
6dde28f0-c728-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/26 05:05,414.2,0,,10253,137,,34,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,1455,
6ba6d690-c728-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,11/05 02:25,312.3,0,,10216,102,,33,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,4515.371,
6ba1f490-c728-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,09/16 04:49,362.2,0,,10268,149,,3,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,151840,
d8654540-c67a-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/28 08:32,412.1,0,,10216,102,,34,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,20618.68,
10a433c0-be5c-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,08/26 06:51,383.1,0,,10216,102,,35,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,1,1286.934,
a19315d0-be35-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,08/04 11:29,39.9,0,,16185,314,314,28,6,0,0,1,3673,Not Metering,true,00000100 00000000 00000000 0000C080 00000000 00000000 00000000 00000000,0,,,1,0,43
cd8a3f00-bdbe-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,04/01 07:51,165.1,0,,15019,219,,78,6,,0,,3628,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,0,
c430de20-bdb2-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,07/31 02:43,44.3,0,,16131,296,,45,4,0,0,,3660,Not Metering,true,00000000 00000000 00000000 00000000 00000200 00000000 00000000 00000000,0,,,1,5035,
d38372c0-b989-11ef-8f43-73c96c0de66f,RMA - Bad,1,stale,03/16 05:12,181.2,0,,363,219,,25,6,,0,,3634,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,0,
3f930690-a843-11ef-82ac-6ff8f1723c66,RMA - Bad,1,stale,03/21 13:37,540.8,0,,10165,22,,1216,6,,,,,Metering,,Invalid output frequency for HSPLL.,,,,0,2748.66,
652b5a50-a317-11ef-82ac-6ff8f1723c66,RMA - Bad,1,stale,03/15 17:40,546.7,0,,10165,22,,21,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,0,0,
9f3ba600-a312-11ef-82ac-6ff8f1723c66,RMA - Bad,1,stale,02/12 11:16,577.9,0,,10165,22,,33,36,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,0,317.31,
c62c3e40-9c5b-11ef-82ac-6ff8f1723c66,RMA - Bad,1,stale,04/12 23:59,518.4,0,,10153,20,,,,,,,,Not Metering,,,,,,,0.61,
cbafe290-47f4-11f1-969c-6109d9dfb138,Flower Mound MHC-CUST,1,ok,09/13 10:12,-0.0,0,0,17037,344,44546,42,6,0,0,2,3669,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,28069.713,1
11fb1160-c89e-11f0-9842-6d029661c338,Flower Mound MHC-CUST,1,ok,09/12 03:41,1.3,0,0,362,209,,28,6,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,23616.33,
c3a54170-a93a-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 05:28,0.2,1,0,362,209,,36,6,,0,,3648,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,40929.086,
bf8ef5e0-a93a-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:54,0.2,2,0,362,209,,44,6,,0,,3653,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,31011.609,
b6529c70-a93a-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 08:52,0.0,4,0,16185,314,633,39,6,0,0,1,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,11625.704,1
7a7e1a40-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:37,0.2,2,0,362,209,,39,6,,0,,3651,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,56120.855,
7a2720a0-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 07:53,0.1,1,0,362,209,,34,6,,0,,3658,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,19286.736,
77fcc690-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/12 08:53,1.0,0,0,362,209,,44,6,,0,,3653,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,82136.445,
7427a2b0-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,stale,11/19 03:25,298.2,0,,10300,159,,22,6,,,,,Not Metering,,,,,,3,0,
70e262c0-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 03:04,0.3,2,0,362,209,,41,6,,0,,3649,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,60950.922,
6f7a2030-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 02:43,0.3,2,0,362,209,,43,6,,0,,3650,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,65303.758,
6bf53f30-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:58,0.2,1,0,362,209,,32,6,,0,,3654,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,33325,
6b047690-a939-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:07,0.2,1,0,362,209,,34,6,,0,,3651,Metering,,00000000 00000000 00000000 00000000 00000080 00000000 00000000 00000000,,,,2,36294.902,
f8075c20-a938-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:15,0.2,2,0,362,209,,38,6,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,65344.527,
cfbba7d0-a938-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 03:06,0.3,2,0,362,209,,34,6,,0,,3647,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,95097.773,
f681d1c0-a931-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 09:27,0.0,4,0,16185,314,314,43,6,0,0,1,3662,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,62439.25,1
fa402430-a92f-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/12 04:14,1.2,0,0,362,209,,36,6,,0,,3653,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,58871.129,
e7e1d720-a92f-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:45,0.2,2,0,362,209,,34,6,,0,,3654,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,60145.715,
854b74f0-a92e-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:52,0.2,2,0,362,209,,37,6,,0,,3649,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,29381.293,
830be530-a92e-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 09:08,0.0,4,0,16185,314,314,54,6,0,0,1,3660,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,41362.93,6
3d020390-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 03:13,0.3,1,0,362,209,,47,6,,0,,3652,Metering,,00000000 00000000 00000000 0000E000 00000000 00000000 00000000 00000000,,,,1,25229.568,
3c4f7c70-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 05:22,0.2,2,0,362,209,,39,6,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,89507.188,
2dd32480-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/12 03:22,1.3,0,0,362,209,,41,6,,0,,3650,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,51696.605,
2cd78670-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 08:45,0.0,2,0,17037,344,344,36500,6,0,0,2,3656,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,114251.383,1
2cd340b0-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/12 03:46,1.3,0,0,16022,260,,46,6,,0,,3659,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,36432.109,
29f88260-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 05:36,0.2,1,0,362,209,,41,6,,0,,3651,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,36927.75,
2973c200-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/12 04:10,1.2,0,0,362,209,,60,6,,0,,3650,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,64219.816,
2862a020-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 06:01,0.2,2,0,362,209,,36,6,,0,,3651,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,26810.172,
2857f1c0-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 10:29,-0.0,0,0,16185,314,611,38,6,0,0,1,3658,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,33091.313,1
23c5e680-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 05:13,0.2,1,0,16131,296,,222,6,0,0,,3653,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,17017.322,
2327aab0-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 09:59,-0.0,0,0,16185,314,314,41,6,0,0,1,3662,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,87856.5,4
1dde5d60-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 03:50,0.3,1,0,362,209,,41,6,,0,,3653,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,42485.57,
1d16eeb0-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 05:33,0.2,2,0,362,209,,40,6,,0,,3649,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,79225.953,
1c3652b0-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 07:49,0.1,2,0,17037,344,42754,44,20,0,0,2,3655,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,87687.93,2
0656a710-a92d-11f0-98a7-c3bc57f9afe3,Flower Mound MHC-CUST,1,ok,09/13 04:56,0.2,1,0,362,209,,43,6,,0,,3663,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,72484.625,
9f0106c0-a23f-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 09:45,0.0,2,0,17037,344,344,21,4,0,0,1,3677,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,127.427,13
f09f7490-a23e-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,stale,09/03 06:59,10.1,0,,17037,344,344,16,4,0,0,1,3655,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,5
eeba7c80-8ac7-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 08:58,0.0,2,0,17037,344,344,28,4,0,0,24,3681,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,675.554,28
84a46d70-89f4-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 07:20,0.1,2,0,17037,344,344,28,4,0,0,8,3682,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2128.599,9
9e8a7b90-89f3-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 07:38,0.1,2,0,17037,344,344,22,4,0,0,5,3681,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,837.68,24
8b7a3910-89f2-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 08:00,0.1,2,0,17037,344,344,27,4,0,0,5,3673,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1960.077,35
43bff2e0-89f2-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 08:52,0.0,2,0,17037,344,344,25,4,0,0,5,3669,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,355.794,8
261c5d00-89f2-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,failed_cal,09/13 07:29,0.1,2,0,17037,344,344,26,4,0,0,5,3675,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,27
f442acd0-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 07:13,0.1,2,0,17037,344,344,27,4,0,0,14,3672,Metering,false,00000000 00000000 00000000 00000000 00000080 00000000 00000000 00000000,0,,,1,2716.69,15
f1b0b750-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 09:35,0.0,2,0,17037,344,560,25,4,0,0,5,3675,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1832.953,9
e0db7b40-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,failed_cal,09/13 08:02,0.1,2,0,17037,344,344,28,20,0,0,5,3674,Failed Cal,true,00000000 00000000 00000000 0000E000 00000000 00000000 00000000 00000000,0,,,1,0,27
dfe22720-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,tifota_fail,09/13 04:57,0.2,1,0,15147,0,344,29,6,0,15,14,3628,Not Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,0,13
dbf360c0-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,1,ok,09/13 07:56,0.1,4,0,17037,344,344,29,4,0,0,15,3660,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,2,9412.599,10
f56e57f0-39d6-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:47,0.1,2,0,16185,314,554,39,6,0,0,1,3665,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,13496.444,1
d3457d80-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:03,0.0,6,0,17037,344,537,45,4,0,0,1,3663,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,3,15023.222,18
9feea330-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:40,0.1,2,0,16185,314,314,48,6,0,0,1,3672,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,4716.759,2
441a7d40-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:47,0.0,1,0,17037,344,344,47,20,0,0,2,3650,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2359.972,2
3f485bc0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:42,0.1,1,0,17037,344,446,52,6,0,0,2,3652,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,49565.066,2
3ee183a0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:25,0.0,2,0,17037,344,344,34,4,0,0,1,3668,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,332.068,6
3e813b30-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 08:16,0.1,2,0,17037,344,344,30,4,0,0,1,3663,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,50.797,4
39f104b0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:33,0.0,2,0,17037,344,344,32,4,0,0,1,3654,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2188.353,6
39ef08e0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:25,0.1,2,0,17037,344,344,28,4,0,0,1,3668,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,9.066,4
395c3ec0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:46,0.1,2,0,17037,344,550,34,4,0,0,1,3669,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,645.117,7
31a8a830-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,failed_cal,09/13 06:57,0.1,2,0,17037,344,344,32,20,0,0,1,3665,Failed Cal,true,00000000 00000000 00000000 0000E000 00000280 00000000 00000000 00000000,0,,,1,0,10
3180add0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 08:32,0.1,2,0,17037,344,344,26,4,0,0,1,3655,Metering,false,00000000 00000000 00000000 00000000 00000180 00000000 00000000 00000000,0,,,1,986.623,3
313fd440-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 08:29,0.1,2,0,17037,344,344,37,4,0,0,1,3655,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,2,13025.908,8
2e19b510-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:01,0.1,2,0,17037,344,344,31,4,0,0,1,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1389.851,5
2c761730-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,failed_cal,09/12 09:44,1.0,0,0,17037,344,344,26,20,0,0,1,3672,Failed Cal,true,00000000 00000000 00000000 0000E000 00000080 00000000 00000000 00000000,0,,,1,0,7
28818470-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 06:58,0.1,2,0,17037,344,553,26,20,0,0,1,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1979.244,2
280a58a0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:46,0.0,2,0,17037,344,344,27,4,0,0,1,3663,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,636.983,3
27c84690-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 06:53,0.1,2,0,17037,344,344,30,4,0,0,1,3665,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,618.587,4
2313e640-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:13,0.1,2,0,17037,344,344,26,4,0,0,1,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,3639.89,4
19f9e1e0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:18,0.1,2,0,17037,344,344,29,4,0,0,1,3671,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,43.425,3
19cb30c0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:38,0.1,2,0,17037,344,344,31,4,0,0,1,3658,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1630.994,3
164ae3a0-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:27,0.1,2,0,17037,344,344,34,4,0,0,1,3666,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,860.242,10
11dd7760-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 09:19,0.0,2,0,17037,344,344,30,4,0,0,1,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,799.7,5
10d09b40-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,failed_cal,09/13 04:31,0.2,6,3,17037,344,344,40,4,0,0,1,3657,Failed Cal,true,00000000 00000000 00000000 00006000 00000000 00000000 00000000 00000000,0,,,1,0,18
10ae1f20-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,1,ok,09/13 07:31,0.1,2,0,17037,344,344,26,4,0,0,1,3661,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,939.739,3
d0bd8e30-9fc6-11f0-b5af-5dfa9891b485,Ontario Place MHC-CUST,1,ok,09/13 08:32,0.1,2,0,17037,344,344,6378,4,0,0,2,3639,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,62958.773,3
